pose,ir
[ 6.574345 -6.400186  2.669327],	[ 1.683  0.595  0.132  0.167  0.077  0.354]
[ 6.574345 -6.400186  2.669327],	[ 1.662  0.595  0.132  0.177  0.077  0.354]
[ 6.572793 -6.399388  2.669327],	[ 1.662  0.587  0.132  0.167  0.119  0.354]
[ 6.570466 -6.398189  2.669327],	[ 1.705  0.571  0.154  0.185  0.071  0.354]
[ 6.568908 -6.397401  2.677540],	[ 1.662  0.602  0.148  0.170  0.052  0.354]
[ 6.564995 -6.395471  2.693967],	[ 1.662  0.571  0.146  0.188  0.050  0.346]
[ 6.561450 -6.393782  2.698074],	[ 1.641  0.587  0.154  0.170  0.048  0.337]
[ 6.557106 -6.391740  2.702180],	[ 1.641  0.571  0.146  0.172  0.118  0.279]
[ 6.557108 -6.391737  2.710394],	[ 1.662  0.514  0.148  0.177  0.039  0.277]
[ 6.553147 -6.389907  2.710394],	[ 1.662  0.464  0.146  0.165  0.051  0.298]
[ 6.545617 -6.386439  2.714500],	[ 1.705  0.488  0.154  0.180  0.105  0.257]
[ 6.536435 -6.382388  2.735034],	[ 1.662  0.464  0.146  0.170  0.095  0.199]
[ 6.515468 -6.373720  2.759674],	[ 1.662  0.446  0.125  0.170  0.121  0.145]
[ 6.496040 -6.365895  2.759674],	[ 1.662  0.464  0.132  0.160  1.171  0.121]
[ 6.459600 -6.351259  2.759674],	[ 1.559  0.305  0.129  0.162  0.660  0.102]
[ 6.432974 -6.340288  2.743247],	[ 1.600  0.295  0.132  0.147  0.081  0.072]
[ 6.388912 -6.320199  2.681647],	[ 1.641  1.914  0.125  0.147  1.123  0.287]
[ 6.359503 -6.303970  2.603621],	[ 1.683  1.704  0.127  0.149  1.196  0.344]
[ 6.316296 -6.274430  2.505061],	[ 1.520  1.226  0.154  0.145  0.200  0.354]
[ 6.287897 -6.252668  2.480421],	[ 1.620  1.363  0.158  0.141  1.171  0.354]
[ 6.245570 -6.218967  2.463994],	[ 1.662  1.162  0.163  0.136  1.196  0.352]
[ 6.203195 -6.184628  2.459888],	[ 1.683  1.914  0.172  0.149  0.544  0.354]
[ 6.174021 -6.161028  2.459888],	[ 1.559  1.535  0.170  0.158  0.421  0.354]
[ 6.129687 -6.124950  2.455781],	[ 1.662  1.003  0.152  0.170  0.148  0.354]
[ 6.099608 -6.100387  2.459888],	[ 1.662  0.787  0.182  0.167  0.279  0.354]
[ 6.053998 -6.063112  2.455781],	[ 1.662  0.777  0.182  0.180  0.207  0.354]
[ 6.023792 -6.038706  2.468101],	[ 1.559  0.809  0.193  0.183  0.321  0.348]
[ 5.973252 -6.000658  2.521487],	[ 1.662  0.865  0.193  0.194  0.544  0.350]
[ 5.937800 -5.975979  2.542021],	[ 1.641  0.865  0.196  0.200  0.619  0.354]
[ 5.905661 -5.954181  2.546127],	[ 1.662  0.661  0.193  0.197  0.218  0.354]
[ 5.856636 -5.921527  2.558447],	[ 1.683  0.528  0.193  0.200  0.214  0.354]
[ 5.807124 -5.888818  2.558447],	[ 1.662  0.542  0.179  0.210  0.387  0.354]
[ 5.773227 -5.866509  2.562554],	[ 1.662  0.579  0.196  0.203  0.544  0.352]
[ 5.722215 -5.832905  2.562554],	[ 1.683  0.595  0.193  0.238  0.719  0.344]
[ 5.688012 -5.810269  2.554341],	[ 1.683  0.571  0.167  0.210  1.171  0.344]
[ 5.635777 -5.775350  2.546127],	[ 1.641  0.495  0.202  0.206  0.448  0.342]
[ 5.600488 -5.751201  2.537914],	[ 1.641  0.501  0.205  0.231  0.218  0.353]
[ 5.547398 -5.713677  2.517381],	[ 1.662  0.602  0.199  0.194  0.660  0.354]
[ 5.494709 -5.674853  2.492741],	[ 1.705  0.611  0.214  0.175  1.033  0.353]
[ 5.460480 -5.648503  2.480421],	[ 1.662  0.661  0.218  0.160  1.171  0.354]
[ 5.410102 -5.608104  2.455781],	[ 1.641  0.688  0.218  0.188  0.970  0.354]
[ 5.376827 -5.580560  2.443461],	[ 1.705  1.147  0.218  0.153  0.448  0.354]
[ 5.327443 -5.538950  2.435248],	[ 1.662  1.363  0.247  0.185  0.751  0.354]
[ 5.295605 -5.511730  2.427034],	[ 1.662  1.841  0.306  0.246  0.356  0.354]
[ 5.248155 -5.470544  2.418821],	[ 1.662  1.242  0.547  0.242  0.371  0.307]
[ 5.216740 -5.442837  2.418821],	[ 1.641  1.726  0.643  0.301  0.268  0.289]
[ 5.170201 -5.401276  2.406501],	[ 1.662  1.073  0.730  0.393  0.248  0.289]
[ 5.139388 -5.372901  2.390074],	[ 1.641  1.328  0.799  0.731  0.302  0.257]
[ 5.093415 -5.329436  2.377754],	[ 1.662  0.865  0.844  0.597  0.253  0.233]
[ 5.047996 -5.286659  2.406501],	[ 1.705  0.717  0.757  0.893  0.203  0.215]
[ 5.017130 -5.260325  2.459888],	[ 1.662  0.595  0.396  0.772  0.268  0.233]
[ 4.970730 -5.225486  2.521487],	[ 1.662  0.542  0.844  0.978  0.218  0.241]
[ 4.940459 -5.204058  2.525594],	[ 1.662  0.446  0.537  0.831  0.632  0.257]
[ 4.896136 -5.172274  2.513274],	[ 1.559  0.365  0.814  0.877  0.177  0.263]
[ 4.867394 -5.150966  2.496847],	[ 1.662  1.178  0.844  0.943  0.203  0.217]
[ 4.823437 -5.117227  2.476314],	[ 1.662  0.951  0.500  0.488  0.544  0.271]
[ 4.794813 -5.094336  2.459888],	[ 1.620  0.889  0.771  0.525  0.379  0.337]
[ 4.751191 -5.058764  2.455781],	[ 1.559  0.831  0.771  0.877  0.218  0.342]
[ 4.722623 -5.035803  2.472208],	[ 1.641  0.688  0.537  0.691  0.321  0.353]
[ 4.679261 -5.002727  2.517381],	[ 1.662  0.670  0.744  1.052  0.203  0.342]
[ 4.632092 -4.972895  2.640580],	[ 1.600  0.619  0.655  0.801  0.248  0.354]
[ 4.598132 -4.956979  2.755567],	[ 1.539  0.707  0.785  1.071  0.458  0.354]
[ 4.545801 -4.940247  2.886980],	[ 1.683  0.787  0.643  0.654  0.230  0.354]
[ 4.512674 -4.932451  2.928046],	[ 1.641  0.746  0.829  1.071  0.544  0.353]
[ 4.462941 -4.923103  2.993753],	[ 1.641  0.661  0.785  1.014  0.159  0.354]
[ 4.428217 -4.919659  3.084099],	[ 0.600  0.661  0.785  1.071  0.646  0.355]
[ 4.374662 -4.921725 -3.014286],	[ 0.486  1.660  0.859  1.052  0.448  0.354]
[ 4.339143 -4.928700 -2.903407],	[ 0.354  1.841  0.757  0.462  0.379  0.354]
[ 4.287372 -4.944358 -2.813060],	[ 0.331  1.328  0.537  0.525  1.171  0.354]
[ 4.235791 -4.963374 -2.771994],	[ 0.298  1.117  0.527  0.359  1.171  0.354]
[ 4.202123 -4.976716 -2.759674],	[ 0.246  0.854  0.717  0.691  0.098  0.354]
[ 4.152904 -4.996993 -2.743247],	[ 0.180  0.865  0.598  0.454  1.147  0.355]
[ 4.121959 -5.010076 -2.739140],	[ 0.149  1.576  0.744  0.372  1.196  0.354]
[ 4.075214 -5.029482 -2.763780],	[ 0.099  1.102  0.859  0.281  1.171  0.353]
[ 4.042226 -5.042165 -2.784313],	[ 0.070  0.990  0.859  0.286  0.910  0.354]
[ 3.994267 -5.059659 -2.796633],	[ 0.024  0.831  0.829  0.565  1.147  0.354]
[ 3.980708 -5.064505 -2.784313],	[ 0.008  1.939  0.730  0.445  1.196  0.354]
[ 3.984809 -5.063016 -2.800740],	[ 0.021  1.437  0.744  0.996  1.171  0.354]
[ 3.988509 -5.061700 -2.796633],	[ 0.025  1.476  0.692  0.619  1.171  0.354]
[ 3.988917 -5.061546 -2.792527],	[ 0.024  1.914  0.771  0.575  1.171  0.352]
[ 3.989323 -5.061385 -2.788420],	[ 0.023  1.989  0.457  0.679  1.055  0.341]
[ 3.988091 -5.061827 -2.800740],	[ 0.025  1.495  0.730  0.877  1.171  0.354]
[ 3.988091 -5.061827 -2.800740],	[ 0.025  1.147  0.577  0.717  1.221  0.353]
[ 3.988091 -5.061827 -2.800740],	[ 0.025  0.976  0.418  0.744  0.910  0.354]
[ 3.993851 -5.059794 -2.800740],	[ 0.026  1.939  0.814  0.961  1.171  0.353]
[ 4.005385 -5.055765 -2.808953],	[ 0.037  0.688  0.482  0.893  1.171  0.354]
[ 4.034653 -5.045610 -2.813060],	[ 0.058  1.914  0.859  0.978  0.801  0.354]
[ 4.074796 -5.032199 -2.825380],	[ 0.087  1.964  0.799  0.927  1.147  0.354]
[ 4.106366 -5.022050 -2.833593],	[ 0.144  1.865  0.829  0.877  1.196  0.354]
[ 4.145110 -5.009988 -2.845913],	[ 0.173  1.989  0.859  0.608  1.147  0.354]
[ 4.150951 -5.008198 -2.845913],	[ 0.218  1.576  0.859  0.323  1.171  0.354]
[ 4.155125 -5.006926 -2.845913],	[ 0.232  1.226  0.844  0.488  0.592  0.354]
[ 4.154707 -5.007054 -2.850020],	[ 0.226  1.017  0.692  0.996  0.910  0.354]
[ 4.150531 -5.008316 -2.850020],	[ 0.218  0.798  0.859  1.090  0.186  0.354]
[ 4.145527 -5.009858 -2.841807],	[ 0.220  0.798  0.859  0.422  1.171  0.354]
[ 4.135533 -5.012986 -2.841807],	[ 0.203  0.756  0.859  1.071  1.171  0.354]
[ 4.125922 -5.015874 -2.854127],	[ 0.198  0.679  0.643  1.071  0.910  0.353]
[ 4.108744 -5.020871 -2.858233],	[ 0.185  0.688  0.829  1.071  1.171  0.354]
[ 4.087815 -5.027029 -2.858233],	[ 0.165  0.627  0.667  1.071  1.147  0.354]
[ 4.073171 -5.031360 -2.854127],	[ 0.142  0.627  0.844  1.071  1.147  0.354]
[ 4.048539 -5.038844 -2.841807],	[ 0.121  0.644  0.465  1.071  1.171  0.354]
[ 4.030614 -5.044385 -2.837700],	[ 0.102  0.571  0.844  0.717  0.138  0.342]
[ 3.999392 -5.054190 -2.833593],	[ 0.066  0.644  0.598  1.090  1.171  0.342]
[ 3.977774 -5.061080 -2.833593],	[ 0.043  1.964  0.679  1.071  1.147  0.354]
[ 3.947467 -5.070881 -2.821273],	[ 0.017  1.939  0.655  0.978  0.157  0.354]
[ 3.938379 -5.073971 -2.804847],	[ 0.014  1.939  0.491  0.758  0.910  0.354]
[ 3.938379 -5.073971 -2.804847],	[ 0.016  1.576  0.376  0.758  1.171  0.354]
[ 3.939616 -5.073541 -2.808953],	[ 0.015  1.178  0.557  0.372  1.171  0.353]
[ 3.947019 -5.070920 -2.800740],	[ 0.023  1.939  0.509  1.014  1.147  0.354]
[ 3.965496 -5.064275 -2.796633],	[ 0.031  1.418  0.474  0.488  0.100  0.354]
[ 3.982736 -5.058062 -2.796633],	[ 0.054  0.495  0.771  0.393  1.196  0.351]
[ 4.015711 -5.046612 -2.813060],	[ 0.083  0.535  0.433  0.488  1.147  0.354]
[ 4.039708 -5.038574 -2.821273],	[ 0.119  1.939  0.500  1.071  1.171  0.354]
[ 4.075483 -5.027252 -2.845913],	[ 0.158  1.964  0.557  1.014  1.221  0.354]
[ 4.080496 -5.025742 -2.845913],	[ 0.183  1.726  0.609  0.619  0.139  0.354]
[ 4.083000 -5.024975 -2.854127],	[ 0.196  1.242  0.588  0.619  0.328  0.354]
[ 4.079236 -5.026096 -2.850020],	[ 0.185  1.102  0.433  0.525  0.328  0.354]
[ 4.065475 -5.030334 -2.837700],	[ 0.180  0.842  0.588  1.052  0.210  0.354]
[ 4.044694 -5.036975 -2.829487],	[ 0.152  0.787  0.433  1.071  1.033  0.354]
[ 4.028110 -5.042414 -2.821273],	[ 0.130  0.756  0.577  0.679  1.171  0.354]
[ 3.999959 -5.051789 -2.821273],	[ 0.112  0.644  0.730  1.071  1.171  0.354]
[ 3.979698 -5.058615 -2.817167],	[ 0.079  0.688  0.643  0.758  1.171  0.354]
[ 3.947879 -5.069401 -2.813060],	[ 0.053  1.555  0.679  1.071  0.990  0.340]
[ 3.927229 -5.076440 -2.813060],	[ 0.025  1.939  0.396  1.090  1.123  0.342]
[ 3.915672 -5.080402 -2.813060],	[ 0.020  0.571  0.339  1.052  1.196  0.354]
[ 3.918976 -5.079276 -2.813060],	[ 0.018  0.587  0.426  1.033  1.171  0.354]
[ 3.925175 -5.077176 -2.817167],	[ 0.024  0.173  0.370  0.437  1.171  0.352]
[ 3.942952 -5.071175 -2.821273],	[ 0.036  0.842  0.744  0.586  0.719  0.354]
[ 3.957037 -5.066519 -2.821273],	[ 0.050  0.476  0.370  0.317  0.801  0.354]
[ 3.985310 -5.057519 -2.837700],	[ 0.077  0.495  0.557  1.071  1.171  0.354]
[ 4.006180 -5.051166 -2.854127],	[ 0.106  0.587  0.418  1.110  0.139  0.354]
[ 4.039725 -5.041513 -2.870553],	[ 0.145  1.914  0.598  0.704  0.704  0.354]
[ 4.064581 -5.034811 -2.882873],	[ 0.180  0.571  0.679  0.335  0.296  0.354]
[ 4.103534 -5.025115 -2.907513],	[ 0.220  1.890  0.771  1.071  0.379  0.354]
[ 4.131168 -5.018734 -2.919833],	[ 0.246  1.437  0.598  0.386  0.674  0.354]
[ 4.173856 -5.009703 -2.944473],	[ 0.285  0.458  0.859  0.535  0.097  0.354]
[ 4.217631 -5.001686 -2.977326],	[ 0.328  1.310  0.730  1.052  0.302  0.354]
[ 4.247422 -4.997350 -3.014286],	[ 0.441  0.225  0.537  0.565  0.458  0.353]
[ 4.286535 -4.994297  3.129273],	[ 0.486  0.798  0.744  0.758  0.835  0.354]
[ 4.309012 -4.997137  2.940366],	[ 1.662  1.939  0.433  0.454  0.235  0.354]
[ 4.338614 -5.007457  2.710394],	[ 1.520  0.549  0.509  0.654  0.130  0.354]
[ 4.357065 -5.017350  2.611834],	[ 1.662  1.914  0.370  0.666  0.379  0.354]
[ 4.369635 -5.025228  2.562554],	[ 1.662  0.726  0.268  0.525  0.448  0.354]
[ 4.371812 -5.026681  2.546127],	[ 1.683  0.514  0.317  0.565  0.121  0.342]
[ 4.371086 -5.026198  2.554341],	[ 1.520  0.579  0.328  0.555  0.154  0.354]
[ 4.368892 -5.024768  2.562554],	[ 1.662  0.495  0.433  0.454  0.315  0.354]
[ 4.362231 -5.020610  2.603621],	[ 1.683  0.528  0.509  0.445  1.123  0.354]
[ 4.343744 -5.011795  2.780207],	[ 1.641  0.611  0.655  0.815  0.660  0.354]
[ 4.325680 -5.006804  2.940366],	[ 1.539  0.188  0.799  1.052  0.130  0.354]
[ 4.292669 -5.004882 -3.079993],	[ 0.550  0.145  0.785  0.666  0.164  0.354]
[ 4.268593 -5.008846 -2.899300],	[ 0.370  1.964  0.829  0.927  0.253  0.354]
[ 4.231695 -5.024298 -2.603621],	[ 0.282  1.939  0.491  0.365  0.253  0.354]
[ 4.209319 -5.040945 -2.422928],	[ 0.288  1.939  0.859  0.801  1.171  0.353]
[ 4.182213 -5.072734 -2.160102],	[ 1.114  0.587  0.643  1.071  1.123  0.354]
[ 4.162607 -5.112093 -1.934235],	[ 0.600  1.726  0.859  1.033  1.171  0.354]
[ 4.153892 -5.139985 -1.831569],	[ 0.529  0.564  0.844  0.996  0.544  0.354]
[ 4.143811 -5.186008 -1.757649],	[ 0.486  0.564  0.844  1.014  0.253  0.351]
[ 4.138289 -5.216491 -1.745329],	[ 0.498  1.939  0.859  0.996  0.235  0.347]
[ 4.129934 -5.264641 -1.745329],	[ 0.468  1.194  0.859  1.071  0.193  0.290]
[ 4.124522 -5.295144 -1.749436],	[ 0.446  1.328  0.844  1.071  0.203  0.239]
[ 4.116808 -5.338976 -1.733009],	[ 0.401  1.682  0.844  1.071  0.132  0.207]
[ 4.112463 -5.368765 -1.696049],	[ 0.383  0.746  0.859  1.071  0.166  0.193]
[ 4.109107 -5.412690 -1.601596],	[ 0.375  1.914  0.844  1.071  0.159  0.171]
[ 4.109500 -5.442788 -1.523570],	[ 0.335  0.698  0.692  1.071  0.222  0.164]
[ 4.114632 -5.489164 -1.404477],	[ 0.346  1.132  0.859  0.943  0.235  0.176]
[ 4.125735 -5.536277 -1.285384],	[ 0.354  1.890  0.859  1.033  0.395  0.223]
[ 4.136735 -5.568011 -1.199144],	[ 0.354  1.964  0.844  1.090  0.207  0.211]
[ 4.160009 -5.615835 -1.051304],	[ 0.342  1.515  0.844  0.943  0.190  0.269]
[ 4.179492 -5.645829 -0.952744],	[ 0.510  1.914  0.844  0.565  0.226  0.225]
[ 4.214042 -5.687414 -0.821331],	[ 0.656  0.131  0.744  0.597  0.230  0.251]
[ 4.239226 -5.712824 -0.772052],	[ 0.282  0.388  0.799  0.861  0.222  0.233]
[ 4.279193 -5.749274 -0.698132],	[ 0.366  0.627  0.598  0.996  0.169  0.219]
[ 4.308950 -5.772115 -0.615999],	[ 0.328  1.914  0.643  1.090  0.148  0.195]
[ 4.356207 -5.801846 -0.525652],	[ 0.335  1.555  0.844  0.545  0.157  0.178]
[ 4.405822 -5.827441 -0.427092],	[ 0.307  1.914  0.829  1.071  0.150  0.171]
[ 4.442013 -5.841473 -0.324426],	[ 0.243  1.939  0.704  0.996  0.132  0.142]
[ 4.500233 -5.854538 -0.123200],	[ 0.177  1.890  0.844  1.071  0.148  0.137]
[ 4.538118 -5.855071  0.069813],	[ 0.158  1.964  0.859  1.071  0.177  0.149]
[ 4.592782 -5.842491  0.369599],	[ 0.142  1.939  0.844  1.090  0.127  0.223]
[ 4.621943 -5.825985  0.620105],	[ 0.134  1.914  0.844  1.071  0.054  0.149]
[ 4.659015 -5.788078  0.923998],	[ 0.826  1.939  0.844  1.071  0.029  0.085]
[ 4.678268 -5.757438  1.067731],	[ 0.708  1.964  0.844  0.815  0.027  0.050]
[ 4.700404 -5.706704  1.227890],	[ 0.639  0.383  0.859  0.666  0.031  0.037]
[ 4.711075 -5.672106  1.305917],	[ 0.510  0.099  0.771  0.815  0.055  0.027]
[ 4.722862 -5.618872  1.392157],	[ 1.683  0.595  0.598  0.978  0.083  0.020]
[ 4.730913 -5.565815  1.437330],	[ 1.662  0.726  0.717  1.071  0.056  0.035]
[ 4.735142 -5.530727  1.457863],	[ 1.662  0.514  0.441  0.666  1.033  0.060]
[ 4.740513 -5.478644  1.474290],	[ 1.641  0.579  0.757  0.454  1.171  0.091]
[ 4.743683 -5.445196  1.478397],	[ 1.683  0.528  0.771  0.597  0.784  0.339]
[ 4.749165 -5.394884  1.437330],	[ 1.662  0.635  0.814  1.090  1.171  0.353]
[ 4.754720 -5.361753  1.383943],	[ 1.683  1.345  0.679  0.801  1.171  0.354]
[ 4.765444 -5.313185  1.334664],	[ 1.031  1.914  0.859  1.014  1.147  0.344]
[ 4.773356 -5.281881  1.318237],	[ 0.631  0.925  0.859  1.071  0.910  0.354]
[ 4.786018 -5.235133  1.297704],	[ 0.529  1.771  0.859  0.978  0.544  0.354]
[ 4.799417 -5.188591  1.285384],	[ 0.592  1.939  0.844  1.052  1.033  0.353]
[ 4.808480 -5.158055  1.281277],	[ 0.615  1.914  0.844  1.071  1.196  0.354]
[ 4.822370 -5.111657  1.277170],	[ 0.647  1.939  0.859  1.071  0.169  0.354]
[ 4.831526 -5.081149  1.281277],	[ 0.592  1.914  0.692  1.090  1.171  0.354]
[ 4.845043 -5.036006  1.281277],	[ 0.623  0.320  0.814  1.090  1.171  0.354]
[ 4.853903 -5.006320  1.285384],	[ 0.615  0.746  0.859  1.052  0.458  0.354]
[ 4.867227 -4.962030  1.277170],	[ 0.656  1.639  0.859  1.071  0.499  0.354]
[ 4.876350 -4.931968  1.277170],	[ 0.585  0.579  0.844  1.071  0.296  0.354]
[ 4.889014 -4.886583  1.326450],	[ 0.647  0.535  0.844  0.978  1.147  0.337]
[ 4.898445 -4.843093  1.375730],	[ 1.641  0.535  0.859  1.071  0.214  0.307]
[ 4.903565 -4.815641  1.392157],	[ 1.520  0.564  0.844  1.071  0.177  0.354]
[ 4.909043 -4.778532  1.474290],	[ 0.917  0.611  0.844  1.071  0.127  0.354]
[ 4.909895 -4.754560  1.576956],	[ 1.662  1.771  0.859  1.090  0.115  0.186]
[ 4.907473 -4.720628  1.683729],	[ 0.837  1.363  0.844  1.071  0.092  0.149]
[ 4.904225 -4.696851  1.720689],	[ 0.826  1.865  0.844  1.071  0.088  0.137]
[ 4.897861 -4.660315  1.757649],	[ 0.745  1.660  0.829  1.071  0.072  0.120]
[ 4.892600 -4.633779  1.774076],	[ 0.755  1.841  0.859  1.071  0.056  0.102]
[ 4.884143 -4.592754  1.774076],	[ 0.708  1.818  0.859  1.071  0.235  0.105]
[ 4.878632 -4.565823  1.769969],	[ 0.600  1.939  0.829  1.071  0.315  0.084]
[ 4.870658 -4.526926  1.782289],	[ 0.681  0.075  0.844  1.014  0.203  0.077]
[ 4.861964 -4.489529  1.823356],	[ 0.765  0.549  0.859  1.033  0.121  0.068]
[ 4.855227 -4.465590  1.868529],	[ 1.662  0.501  0.844  1.052  0.253  0.223]
[ 4.841796 -4.428708  1.967089],	[ 1.539  0.383  0.859  0.666  0.214  0.347]
[ 4.830421 -4.404168  2.032795],	[ 1.662  0.379  0.844  0.555  0.100  0.355]
[ 4.809672 -4.367804  2.139568],	[ 1.662  0.913  0.844  0.259  1.147  0.354]
[ 4.793100 -4.344263  2.221701],	[ 1.662  0.831  0.844  0.666  1.033  0.354]
[ 4.762944 -4.310405  2.361328],	[ 0.314  0.595  0.692  0.119  0.488  0.354]
[ 4.740368 -4.289839  2.427034],	[ 0.167  0.242  0.717  0.340  0.835  0.354]
[ 4.704441 -4.260027  2.463994],	[ 0.543  0.374  0.771  0.978  0.521  0.354]
[ 4.666635 -4.229754  2.468101],	[ 0.331  0.393  0.679  1.071  1.033  0.354]
[ 4.641304 -4.209732  2.476314],	[ 0.147  1.639  0.799  1.071  0.458  0.352]
[ 4.598469 -4.178924  2.578981],	[ 0.085  1.939  0.859  0.488  0.632  0.352]
[ 4.568260 -4.162346  2.673434],	[ 1.662  0.889  0.844  0.525  0.371  0.351]
[ 4.558504 -4.157466  2.661114],	[ 1.662  1.914  0.829  0.831  0.274  0.342]
[ 4.559272 -4.157882  2.652900],	[ 1.662  1.989  0.844  0.961  0.412  0.352]
[ 4.558880 -4.157690  2.665220],	[ 1.641  1.939  0.859  0.943  0.751  0.349]
[ 4.562739 -4.159725  2.657007],	[ 1.662  1.841  0.692  1.014  0.175  0.346]
[ 4.570447 -4.163816  2.648794],	[ 1.683  1.964  0.482  0.978  0.296  0.342]
[ 4.584285 -4.171250  2.648794],	[ 1.662  1.964  0.692  1.090  0.499  0.339]
[ 4.595817 -4.177443  2.648794],	[ 1.662  1.939  0.785  1.033  1.011  0.340]
[ 4.613049 -4.186855  2.636474],	[ 0.600  1.939  0.799  0.996  0.646  0.332]
[ 4.625300 -4.193554  2.644687],	[ 0.966  1.682  0.859  0.167  0.279  0.336]
[ 4.645819 -4.204215  2.681647],	[ 1.662  1.989  0.829  0.430  0.580  0.353]
[ 4.659785 -4.210383  2.759674],	[ 1.662  1.456  0.859  1.090  0.719  0.348]
[ 4.681015 -4.216994  2.903407],	[ 1.641  1.939  0.814  1.071  0.296  0.344]
[ 4.693830 -4.219652  2.960900],	[ 1.559  1.989  0.799  1.033  0.555  0.341]
[ 4.698127 -4.220414  2.969113],	[ 1.641  1.964  0.859  1.071  0.646  0.337]
[ 4.695976 -4.220046  2.973220],	[ 1.662  1.989  0.844  1.071  1.196  0.330]
[ 4.694255 -4.219756  2.973220],	[ 1.641  1.989  0.859  0.815  0.801  0.321]
[ 4.687791 -4.218733  3.001966],	[ 1.500  1.682  0.679  0.555  0.555  0.346]
[ 4.679112 -4.217841  3.084099],	[ 1.641  1.576  0.844  0.619  0.632  0.354]
[ 4.659921 -4.217814 -3.100526],	[ 1.662  1.818  0.844  1.071  0.172  0.349]
[ 4.645119 -4.218790 -3.059460],	[ 1.662  1.555  0.844  0.575  0.081  0.350]
[ 4.621219 -4.220958 -3.047140],	[ 1.683  1.964  0.859  1.033  0.088  0.341]
[ 4.604726 -4.222658 -3.038926],	[ 1.662  1.939  0.859  0.877  0.064  0.347]
[ 4.577787 -4.225113 -3.071779],	[ 1.662  1.989  0.859  0.631  0.083  0.336]
[ 4.558173 -4.225987 -3.116953],	[ 1.683  1.939  0.859  0.815  0.053  0.341]
[ 4.528067 -4.226049  3.129273],	[ 1.683  1.914  0.859  0.479  0.052  0.352]
[ 4.498839 -4.225494  3.116953],	[ 1.683  1.890  0.859  0.861  0.056  0.354]
[ 4.478777 -4.224876  3.108739],	[ 1.662  1.476  0.859  0.259  0.048  0.351]
[ 4.446978 -4.223090  3.063566],	[ 1.662  1.535  0.717  0.102  0.056  0.304]
[ 4.424387 -4.220977  3.038926],	[ 1.662  1.456  0.717  0.083  0.065  0.279]
[ 4.387545 -4.216715  3.018393],	[ 1.683  1.044  0.844  0.347  0.066  0.140]
[ 4.361148 -4.213309  3.014286],	[ 1.683  1.704  0.859  0.978  0.060  0.064]
[ 4.319619 -4.207838  3.006073],	[ 1.520  1.989  0.859  1.090  0.230  0.058]
[ 4.291974 -4.203899  2.989646],	[ 1.662  1.073  0.844  1.071  0.207  0.073]
[ 4.250387 -4.196081  2.919833],	[ 1.662  1.660  0.844  0.978  0.891  0.068]
[ 4.208061 -4.183886  2.808953],	[ 1.662  1.818  0.799  0.654  0.521  0.079]
[ 4.179437 -4.172071  2.706287],	[ 1.662  1.293  0.859  1.014  0.321  0.107]
[ 4.139873 -4.148319  2.484528],	[ 1.662  1.939  0.679  1.052  0.115  0.120]
[ 4.117236 -4.126613  2.287408],	[ 0.510  0.379  0.859  0.978  0.218  0.213]
[ 4.095524 -4.091460  2.004049],	[ 0.543  0.627  0.692  1.110  0.072  0.353]
[ 4.085711 -4.065334  1.880849],	[ 0.592  1.749  0.717  1.052  0.103  0.354]
[ 4.076174 -4.027258  1.774076],	[ 0.775  1.964  0.859  1.071  0.111  0.354]
[ 4.071573 -4.001930  1.737116],	[ 0.765  1.890  0.859  1.071  0.328  0.354]
[ 4.064718 -3.961937  1.765863],	[ 0.736  1.276  0.829  0.996  0.180  0.336]
[ 4.051567 -3.915384  1.926022],	[ 0.882  1.328  0.844  0.488  0.148  0.136]
[ 4.037438 -3.884450  2.057435],	[ 0.350  1.102  0.859  0.353  0.114  0.178]
[ 4.008949 -3.842710  2.254555],	[ 0.370  1.939  0.844  0.118  0.448  0.193]
[ 3.987692 -3.818999  2.332581],	[ 0.375  1.226  0.859  0.227  1.077  0.271]
[ 3.954686 -3.786608  2.390074],	[ 0.383  1.660  0.859  1.090  0.468  0.352]
[ 3.933077 -3.766918  2.410608],	[ 0.362  0.495  0.844  0.815  0.315  0.346]
[ 3.899318 -3.738606  2.480421],	[ 0.406  1.939  0.859  0.943  0.488  0.350]
[ 3.876160 -3.721490  2.521487],	[ 0.379  0.549  0.717  0.619  0.412  0.337]
[ 3.841975 -3.698051  2.558447],	[ 0.426  0.521  0.844  0.801  0.203  0.349]
[ 3.819707 -3.683472  2.562554],	[ 0.346  0.495  0.692  0.758  1.033  0.337]
[ 3.785228 -3.659697  2.505061],	[ 0.375  0.556  0.799  0.758  1.100  0.345]
[ 3.750855 -3.632132  2.435248],	[ 0.307  0.661  0.844  0.654  0.154  0.332]
[ 3.728223 -3.612278  2.406501],	[ 0.294  0.579  0.844  0.631  0.127  0.332]
[ 3.693379 -3.579910  2.377754],	[ 0.226  1.794  0.844  0.679  0.098  0.321]
[ 3.670791 -3.558075  2.369541],	[ 0.216  1.939  0.799  1.090  0.088  0.340]
[ 3.637351 -3.524873  2.353114],	[ 0.191  0.556  0.829  0.772  0.057  0.307]
[ 3.616511 -3.503754  2.344901],	[ 0.158  1.964  0.829  1.071  0.040  0.149]
[ 3.585780 -3.472167  2.340795],	[ 0.144  0.556  0.859  0.758  0.023  0.122]
[ 3.567357 -3.452957  2.328475],	[ 0.111  0.528  0.730  0.200  0.000  0.102]
